eventid	version	sta	net	lat	lon	cluster	dist	tt	time	time check	active	trig	clu	ctrig
900	59	CKP	CI	33.5551	-114.8904	-	134.32	22.4	2018-11-09T05:57:29	20.0	1	0	0	0
900	59	5054	NP	32.6932	-115.3382	-	35.62	5.9	2018-11-09T05:57:28	35.0	1	1	0	0
900	59	5491	NP	32.8229	-116.5293	-	130.18	21.7	2018-11-09T05:57:29	21.0	1	0	0	0
900	59	CLI2	CI	33.1211	-115.5802	-	87.93	14.7	2018-11-09T05:57:29	28.0	1	0	0	0
900	59	CRR	CI	32.8868	-115.9692	-	88.21	14.7	2018-11-09T05:57:29	28.0	1	1	0	0
900	59	AGM	CI	32.8447	-114.7843	-	66.79	11.1	2018-11-09T05:57:29	31.0	1	0	0	0
900	59	5053	NP	32.6695	-115.4925	-	39.58	6.6	2018-11-09T05:57:28	35.0	1	1	0	0
900	59	BAR	CI	32.6801	-116.6722	-	138.16	23.0	2018-11-09T05:57:29	19.0	1	1	0	0
900	59	5375	NP	33.1557	-116.1679	-	121.99	20.3	2018-11-09T05:57:28	21.0	1	0	0	0
900	59	5058	NP	32.7517	-115.5952	-	52.7	8.8	2018-11-09T05:57:28	33.0	1	1	0	0
900	59	5271	NP	33.3526	-115.7332	-	117.15	19.5	2018-11-09T05:57:28	22.0	1	0	0	0
900	59	CBX	BC	32.3131	-116.6636	-	133.86	22.3	2018-11-09T05:57:28	19.0	1	0	0	0
900	59	GUVIX	BC	32.3029	-115.076	-	17.91	3.0	2018-11-09T05:57:26	37.0	1	1	0	0
900	59	BOM	CI	33.3646	-115.7296	-	118.25	19.7	2018-11-09T05:57:29	23.0	1	0	0	0
900	59	TKX	BC	32.5687	-116.6075	-	129.82	21.6	2018-11-09T05:57:25	17.0	1	0	0	0
900	59	UABX	BC	32.6316	-115.4447	-	33.55	5.6	2018-11-09T05:57:26	34.0	1	1	0	0
900	59	SNR	CI	32.8619	-115.436	-	56.24	9.4	2018-11-09T05:57:29	33.0	1	1	0	0
900	59	GLA	CI	33.0515	-114.8271	-	83.77	14.0	2018-11-09T05:57:29	28.0	1	1	0	0
900	59	RMX	BC	32.5535	-116.0288	-	76.28	12.7	2018-11-09T05:57:27	28.0	1	0	0	0
900	59	CPX	BC	32.4195	-115.305	-	7.21	1.2	2018-11-09T05:57:26	39.0	1	1	0	0
900	61	SLB	CI	33.4852	-115.8664	-	135.69	22.6	2018-11-09T05:57:30	21.0	1	0	0	0
900	61	MONP2	AZ	32.892	-116.4223	-	124.22	20.7	2018-11-09T05:57:29	22.0	1	0	0	0
900	61	OCP	CI	32.7475	-116.0193	-	83.41	13.9	2018-11-09T05:57:30	30.0	1	1	0	0
900	61	WMD	CI	33.0383	-115.5819	-	79.49	13.2	2018-11-09T05:57:30	30.0	1	1	0	0
900	61	COK2	CI	32.8505	-115.7284	-	69.13	11.5	2018-11-09T05:57:30	32.0	1	0	0	0
900	61	286	NP	32.9548	-115.8243	-	83.76	14.0	2018-11-09T05:57:30	29.0	1	0	0	0
900	61	SAL	CI	33.2801	-115.9858	-	121.58	20.3	2018-11-09T05:57:30	23.0	1	0	0	0
900	61	5056	NP	32.9598	-115.3202	-	64.51	10.8	2018-11-09T05:57:30	33.0	1	0	0	0
900	61	WES	CI	32.759	-115.7316	-	62.1	10.3	2018-11-09T05:57:30	33.0	1	1	0	0
900	61	IMP	CI	32.9015	-115.5607	-	64.91	10.8	2018-11-09T05:57:30	33.0	1	1	0	0
900	61	SWS	CI	32.9451	-115.7999	-	81.46	13.6	2018-11-09T05:57:30	30.0	1	0	0	0
900	61	IKP	CI	32.6501	-116.1095	-	86.65	14.4	2018-11-09T05:57:30	29.0	1	1	0	0
900	61	RXH	CI	33.1831	-115.6226	-	95.8	16.0	2018-11-09T05:57:30	27.0	1	0	0	0
900	61	SWP	CI	32.7918	-116.0972	-	92.16	15.4	2018-11-09T05:57:30	28.0	1	0	0	0
900	61	COA	CI	32.8634	-115.1234	-	54.49	9.1	2018-11-09T05:57:30	34.0	1	1	0	0
900	61	DRE	CI	32.8053	-115.4468	-	50.71	8.5	2018-11-09T05:57:30	35.0	1	1	0	0
900	61	ERR	CI	33.1165	-115.8227	-	97.99	16.3	2018-11-09T05:57:30	27.0	1	0	0	0
900	61	SLH	CI	33.1927	-116.254	-	130.62	21.8	2018-11-09T05:57:29	21.0	1	0	0	0
900	61	SJX	BC	32.0048	-115.948	-	78.73	13.1	2018-11-09T05:57:28	28.0	1	1	0	0
900	61	5272	NP	32.7081	-115.0926	-	38.68	6.4	2018-11-09T05:57:30	37.0	1	0	0	0
900	61	EMS	CI	32.7392	-114.9852	-	46.25	7.7	2018-11-09T05:57:30	36.0	1	1	0	0
900	61	5062	NP	33.1775	-115.6156	-	94.98	15.8	2018-11-09T05:57:30	28.0	1	0	0	0
900	61	YUH2	CI	32.6475	-115.9223	-	70.3	11.7	2018-11-09T05:57:30	32.0	1	1	0	0
900	61	CPO	CI	32.6427	-116.4851	-	120.15	20.0	2018-11-09T05:57:30	23.0	1	0	0	0
900	61	CKP	CI	33.5551	-114.8904	-	134.32	22.4	2018-11-09T05:57:30	21.0	1	0	0	0
900	61	5054	NP	32.6932	-115.3382	-	35.62	5.9	2018-11-09T05:57:30	37.0	1	1	0	0
900	61	5491	NP	32.8229	-116.5293	-	130.18	21.7	2018-11-09T05:57:30	22.0	1	0	0	0
900	61	CLI2	CI	33.1211	-115.5802	-	87.93	14.7	2018-11-09T05:57:30	29.0	1	0	0	0
900	61	CRR	CI	32.8868	-115.9692	-	88.21	14.7	2018-11-09T05:57:30	29.0	1	1	0	0
900	61	AGM	CI	32.8447	-114.7843	-	66.79	11.1	2018-11-09T05:57:30	32.0	1	0	0	0
900	61	5053	NP	32.6695	-115.4925	-	39.58	6.6	2018-11-09T05:57:29	36.0	1	1	0	0
900	61	BAR	CI	32.6801	-116.6722	-	138.16	23.0	2018-11-09T05:57:30	20.0	1	1	0	0
900	61	5375	NP	33.1557	-116.1679	-	121.99	20.3	2018-11-09T05:57:29	22.0	1	0	0	0
900	61	5058	NP	32.7517	-115.5952	-	52.7	8.8	2018-11-09T05:57:30	35.0	1	1	0	0
900	61	5271	NP	33.3526	-115.7332	-	117.15	19.5	2018-11-09T05:57:30	24.0	1	0	0	0
900	61	CBX	BC	32.3131	-116.6636	-	133.86	22.3	2018-11-09T05:57:30	21.0	1	1	0	0
900	61	GUVIX	BC	32.3029	-115.076	-	17.91	3.0	2018-11-09T05:57:29	39.0	1	1	0	0
900	61	BOM	CI	33.3646	-115.7296	-	118.25	19.7	2018-11-09T05:57:30	24.0	1	0	0	0
900	61	TKX	BC	32.5687	-116.6075	-	129.82	21.6	2018-11-09T05:57:25	17.0	1	0	0	0
900	61	UABX	BC	32.6316	-115.4447	-	33.55	5.6	2018-11-09T05:57:27	35.0	1	1	0	0
900	61	SNR	CI	32.8619	-115.436	-	56.24	9.4	2018-11-09T05:57:30	34.0	1	1	0	0
900	61	GLA	CI	33.0515	-114.8271	-	83.77	14.0	2018-11-09T05:57:30	29.0	1	1	0	0
900	61	RMX	BC	32.5535	-116.0288	-	76.28	12.7	2018-11-09T05:57:27	28.0	1	0	0	0
900	61	CPX	BC	32.4195	-115.305	-	7.21	1.2	2018-11-09T05:57:28	41.0	1	1	0	0
900	63	SLB	CI	33.4852	-115.8664	-	135.69	22.6	2018-11-09T05:57:31	22.0	1	0	0	0
900	63	MONP2	AZ	32.892	-116.4223	-	124.22	20.7	2018-11-09T05:57:30	23.0	1	0	0	0
900	63	OCP	CI	32.7475	-116.0193	-	83.41	13.9	2018-11-09T05:57:30	30.0	1	1	0	0
900	63	WMD	CI	33.0383	-115.5819	-	79.49	13.2	2018-11-09T05:57:30	30.0	1	1	0	0
900	63	COK2	CI	32.8505	-115.7284	-	69.13	11.5	2018-11-09T05:57:30	32.0	1	0	0	0
900	63	286	NP	32.9548	-115.8243	-	83.76	14.0	2018-11-09T05:57:30	29.0	1	0	0	0
900	63	SAL	CI	33.2801	-115.9858	-	121.58	20.3	2018-11-09T05:57:30	23.0	1	0	0	0
900	63	5056	NP	32.9598	-115.3202	-	64.51	10.8	2018-11-09T05:57:30	33.0	1	0	0	0
900	63	LYP	CI	32.7033	-116.7548	-	146.27	24.4	2018-11-09T05:57:31	20.0	1	1	0	0
900	63	WES	CI	32.759	-115.7316	-	62.1	10.3	2018-11-09T05:57:31	34.0	1	1	0	0
900	63	BC3	CI	33.6551	-115.4537	-	142.78	23.8	2018-11-09T05:57:31	21.0	1	0	0	0
900	63	IMP	CI	32.9015	-115.5607	-	64.91	10.8	2018-11-09T05:57:31	34.0	1	1	0	0
900	63	DZA	CI	32.6066	-116.7748	-	145.96	24.3	2018-11-09T05:57:31	20.0	1	0	0	0
900	63	SWS	CI	32.9451	-115.7999	-	81.46	13.6	2018-11-09T05:57:31	31.0	1	0	0	0
900	63	IKP	CI	32.6501	-116.1095	-	86.65	14.4	2018-11-09T05:57:31	30.0	1	1	0	0
900	63	RXH	CI	33.1831	-115.6226	-	95.8	16.0	2018-11-09T05:57:31	28.0	1	0	0	0
900	63	SWP	CI	32.7918	-116.0972	-	92.16	15.4	2018-11-09T05:57:31	29.0	1	0	0	0
900	63	COA	CI	32.8634	-115.1234	-	54.49	9.1	2018-11-09T05:57:31	35.0	1	1	0	0
900	63	DRE	CI	32.8053	-115.4468	-	50.71	8.5	2018-11-09T05:57:31	36.0	1	1	0	0
900	63	NSS2	CI	33.5555	-115.9459	-	145.97	24.3	2018-11-09T05:57:31	20.0	1	0	0	0
900	63	ERR	CI	33.1165	-115.8227	-	97.99	16.3	2018-11-09T05:57:31	28.0	1	0	0	0
900	63	SLH	CI	33.1927	-116.254	-	130.62	21.8	2018-11-09T05:57:29	21.0	1	0	0	0
900	63	SJX	BC	32.0048	-115.948	-	78.73	13.1	2018-11-09T05:57:28	28.0	1	1	0	0
900	63	5272	NP	32.7081	-115.0926	-	38.68	6.4	2018-11-09T05:57:30	37.0	1	0	0	0
900	63	EMS	CI	32.7392	-114.9852	-	46.25	7.7	2018-11-09T05:57:31	37.0	1	1	0	0
900	63	5062	NP	33.1775	-115.6156	-	94.98	15.8	2018-11-09T05:57:31	29.0	1	0	0	0
900	63	YUH2	CI	32.6475	-115.9223	-	70.3	11.7	2018-11-09T05:57:31	33.0	1	1	0	0
900	63	CPO	CI	32.6427	-116.4851	-	120.15	20.0	2018-11-09T05:57:30	23.0	1	0	0	0
900	63	CKP	CI	33.5551	-114.8904	-	134.32	22.4	2018-11-09T05:57:31	22.0	1	0	0	0
900	63	5054	NP	32.6932	-115.3382	-	35.62	5.9	2018-11-09T05:57:30	37.0	1	1	0	0
900	63	5491	NP	32.8229	-116.5293	-	130.18	21.7	2018-11-09T05:57:31	23.0	1	0	0	0
900	63	CLI2	CI	33.1211	-115.5802	-	87.93	14.7	2018-11-09T05:57:31	30.0	1	0	0	0
900	63	CRR	CI	32.8868	-115.9692	-	88.21	14.7	2018-11-09T05:57:31	30.0	1	1	0	0
900	63	AGM	CI	32.8447	-114.7843	-	66.79	11.1	2018-11-09T05:57:31	33.0	1	0	0	0
900	63	5053	NP	32.6695	-115.4925	-	39.58	6.6	2018-11-09T05:57:30	37.0	1	1	0	0
900	63	BAR	CI	32.6801	-116.6722	-	138.16	23.0	2018-11-09T05:57:31	21.0	1	1	0	0
900	63	5375	NP	33.1557	-116.1679	-	121.99	20.3	2018-11-09T05:57:30	23.0	1	0	0	0
900	63	5058	NP	32.7517	-115.5952	-	52.7	8.8	2018-11-09T05:57:30	35.0	1	1	0	0
900	63	5271	NP	33.3526	-115.7332	-	117.15	19.5	2018-11-09T05:57:30	24.0	1	0	0	0
900	63	CBX	BC	32.3131	-116.6636	-	133.86	22.3	2018-11-09T05:57:30	21.0	1	1	0	0
900	63	5494	NP	32.9586	-116.5794	-	140.64	23.4	2018-11-09T05:57:30	20.0	1	0	0	0
900	63	GUVIX	BC	32.3029	-115.076	-	17.91	3.0	2018-11-09T05:57:29	39.0	1	1	0	0
900	63	BOM	CI	33.3646	-115.7296	-	118.25	19.7	2018-11-09T05:57:31	25.0	1	0	0	0
900	63	TKX	BC	32.5687	-116.6075	-	129.82	21.6	2018-11-09T05:57:29	21.0	1	0	0	0
900	63	UABX	BC	32.6316	-115.4447	-	33.55	5.6	2018-11-09T05:57:29	37.0	1	1	0	0
900	63	SNR	CI	32.8619	-115.436	-	56.24	9.4	2018-11-09T05:57:31	35.0	1	1	0	0
900	63	GLA	CI	33.0515	-114.8271	-	83.77	14.0	2018-11-09T05:57:31	30.0	1	1	0	0
900	63	RMX	BC	32.5535	-116.0288	-	76.28	12.7	2018-11-09T05:57:27	28.0	1	0	0	0
900	63	CPX	BC	32.4195	-115.305	-	7.21	1.2	2018-11-09T05:57:29	41.0	1	1	0	0
900	68	SLB	CI	33.4852	-115.8664	-	135.69	22.6	2018-11-09T05:57:33	24.0	1	0	0	0
900	68	MONP2	AZ	32.892	-116.4223	-	124.22	20.7	2018-11-09T05:57:32	25.0	1	0	0	0
900	68	OCP	CI	32.7475	-116.0193	-	83.41	13.9	2018-11-09T05:57:33	33.0	1	1	0	0
900	68	WMD	CI	33.0383	-115.5819	-	79.49	13.2	2018-11-09T05:57:33	33.0	1	1	0	0
900	68	COK2	CI	32.8505	-115.7284	-	69.13	11.5	2018-11-09T05:57:32	34.0	1	0	0	0
900	68	EML	CI	32.8908	-116.8457	-	160.49	26.7	2018-11-09T05:57:33	20.0	1	1	0	0
900	68	286	NP	32.9548	-115.8243	-	83.76	14.0	2018-11-09T05:57:32	31.0	1	0	0	0
900	68	SAL	CI	33.2801	-115.9858	-	121.58	20.3	2018-11-09T05:57:33	26.0	1	0	0	0
900	68	5056	NP	32.9598	-115.3202	-	64.51	10.8	2018-11-09T05:57:32	35.0	1	0	0	0
900	68	CTC	CI	33.6552	-115.9901	-	157.71	26.3	2018-11-09T05:57:33	20.0	1	0	0	0
900	68	MTG	CI	33.1992	-116.6473	-	159.7	26.6	2018-11-09T05:57:33	20.0	1	0	0	0
900	68	LYP	CI	32.7033	-116.7548	-	146.27	24.4	2018-11-09T05:57:33	22.0	1	1	0	0
900	68	WES	CI	32.759	-115.7316	-	62.1	10.3	2018-11-09T05:57:33	36.0	1	1	0	0
900	68	JEM	CI	33.081	-116.5975	-	148.7	24.8	2018-11-09T05:57:33	22.0	1	0	0	0
900	68	BC3	CI	33.6551	-115.4537	-	142.78	23.8	2018-11-09T05:57:33	23.0	1	0	0	0
900	68	IMP	CI	32.9015	-115.5607	-	64.91	10.8	2018-11-09T05:57:33	36.0	1	1	0	0
900	68	DZA	CI	32.6066	-116.7748	-	145.96	24.3	2018-11-09T05:57:33	22.0	1	0	0	0
900	68	SWS	CI	32.9451	-115.7999	-	81.46	13.6	2018-11-09T05:57:33	33.0	1	0	0	0
900	68	IKP	CI	32.6501	-116.1095	-	86.65	14.4	2018-11-09T05:57:33	32.0	1	1	0	0
900	68	RXH	CI	33.1831	-115.6226	-	95.8	16.0	2018-11-09T05:57:33	30.0	1	0	0	0
900	68	HAY	CI	33.7073	-115.6389	-	151.8	25.3	2018-11-09T05:57:33	21.0	1	0	0	0
900	68	SWP	CI	32.7918	-116.0972	-	92.16	15.4	2018-11-09T05:57:33	31.0	1	0	0	0
900	68	COA	CI	32.8634	-115.1234	-	54.49	9.1	2018-11-09T05:57:33	37.0	1	1	0	0
900	68	CTW	CI	33.6773	-115.8721	-	155.42	25.9	2018-11-09T05:57:33	20.0	1	0	0	0
900	68	DRE	CI	32.8053	-115.4468	-	50.71	8.5	2018-11-09T05:57:33	38.0	1	1	0	0
900	68	NSS2	CI	33.5555	-115.9459	-	145.97	24.3	2018-11-09T05:57:33	22.0	1	0	0	0
900	68	SFX	BC	31.0376	-114.851	-	154.14	25.7	2018-11-09T05:57:32	20.0	1	1	0	0
900	68	ERR	CI	33.1165	-115.8227	-	97.99	16.3	2018-11-09T05:57:33	30.0	1	0	0	0
900	68	SLH	CI	33.1927	-116.254	-	130.62	21.8	2018-11-09T05:57:29	21.0	1	0	0	0
900	68	SJX	BC	32.0048	-115.948	-	78.73	13.1	2018-11-09T05:57:29	30.0	1	1	0	0
900	68	5272	NP	32.7081	-115.0926	-	38.68	6.4	2018-11-09T05:57:33	40.0	1	0	0	0
900	68	EMS	CI	32.7392	-114.9852	-	46.25	7.7	2018-11-09T05:57:33	39.0	1	1	0	0
900	68	OLP	CI	32.6077	-116.9302	-	160.36	26.7	2018-11-09T05:57:33	20.0	1	0	0	0
900	68	5062	NP	33.1775	-115.6156	-	94.98	15.8	2018-11-09T05:57:33	31.0	1	0	0	0
900	68	BOR	CI	33.2682	-116.4172	-	147.49	24.6	2018-11-09T05:57:33	22.0	1	0	0	0
900	68	YUH2	CI	32.6475	-115.9223	-	70.3	11.7	2018-11-09T05:57:33	35.0	1	1	0	0
900	68	CPO	CI	32.6427	-116.4851	-	120.15	20.0	2018-11-09T05:57:33	26.0	1	0	0	0
900	68	CKP	CI	33.5551	-114.8904	-	134.32	22.4	2018-11-09T05:57:33	24.0	1	0	0	0
900	68	5054	NP	32.6932	-115.3382	-	35.62	5.9	2018-11-09T05:57:33	40.0	1	1	0	0
900	68	5491	NP	32.8229	-116.5293	-	130.18	21.7	2018-11-09T05:57:33	25.0	1	0	0	0
900	68	CLI2	CI	33.1211	-115.5802	-	87.93	14.7	2018-11-09T05:57:33	32.0	1	0	0	0
900	68	CRR	CI	32.8868	-115.9692	-	88.21	14.7	2018-11-09T05:57:33	32.0	1	1	0	0
900	68	AGM	CI	32.8447	-114.7843	-	66.79	11.1	2018-11-09T05:57:33	35.0	1	0	0	0
900	68	5053	NP	32.6695	-115.4925	-	39.58	6.6	2018-11-09T05:57:32	39.0	1	1	0	0
900	68	BAR	CI	32.6801	-116.6722	-	138.16	23.0	2018-11-09T05:57:33	23.0	1	1	0	0
900	68	5444	NP	33.6346	-116.0953	-	160.3	26.7	2018-11-09T05:57:33	20.0	1	0	0	0
900	68	5375	NP	33.1557	-116.1679	-	121.99	20.3	2018-11-09T05:57:32	25.0	1	0	0	0
900	68	5058	NP	32.7517	-115.5952	-	52.7	8.8	2018-11-09T05:57:33	38.0	1	1	0	0
900	68	5271	NP	33.3526	-115.7332	-	117.15	19.5	2018-11-09T05:57:32	26.0	1	0	0	0
900	68	CBX	BC	32.3131	-116.6636	-	133.86	22.3	2018-11-09T05:57:32	23.0	1	1	0	0
900	68	5494	NP	32.9586	-116.5794	-	140.64	23.4	2018-11-09T05:57:32	22.0	1	0	0	0
900	68	GUVIX	BC	32.3029	-115.076	-	17.91	3.0	2018-11-09T05:57:31	41.0	1	1	0	0
900	68	BOM	CI	33.3646	-115.7296	-	118.25	19.7	2018-11-09T05:57:33	27.0	1	0	0	0
900	68	TKX	BC	32.5687	-116.6075	-	129.82	21.6	2018-11-09T05:57:30	22.0	1	0	0	0
900	68	UABX	BC	32.6316	-115.4447	-	33.55	5.6	2018-11-09T05:57:30	38.0	1	1	0	0
900	68	SNR	CI	32.8619	-115.436	-	56.24	9.4	2018-11-09T05:57:33	37.0	1	1	0	0
900	68	GLA	CI	33.0515	-114.8271	-	83.77	14.0	2018-11-09T05:57:33	32.0	1	1	0	0
900	68	RMX	BC	32.5535	-116.0288	-	76.28	12.7	2018-11-09T05:57:31	32.0	1	0	0	0
900	68	CPX	BC	32.4195	-115.305	-	7.21	1.2	2018-11-09T05:57:31	43.0	1	1	0	0
900	74	SLB	CI	33.4852	-115.8664	-	135.69	22.6	2018-11-09T05:57:35	26.0	1	0	0	0
900	74	MONP2	AZ	32.892	-116.4223	-	124.22	20.7	2018-11-09T05:57:33	26.0	1	0	0	0
900	74	OCP	CI	32.7475	-116.0193	-	83.41	13.9	2018-11-09T05:57:35	35.0	1	1	0	0
900	74	WMD	CI	33.0383	-115.5819	-	79.49	13.2	2018-11-09T05:57:35	35.0	1	1	0	0
900	74	COK2	CI	32.8505	-115.7284	-	69.13	11.5	2018-11-09T05:57:35	37.0	1	0	0	0
900	74	EML	CI	32.8908	-116.8457	-	160.49	26.7	2018-11-09T05:57:35	22.0	1	1	0	0
900	74	286	NP	32.9548	-115.8243	-	83.76	14.0	2018-11-09T05:57:35	34.0	1	0	0	0
900	74	SAL	CI	33.2801	-115.9858	-	121.58	20.3	2018-11-09T05:57:35	28.0	1	0	0	0
900	74	5056	NP	32.9598	-115.3202	-	64.51	10.8	2018-11-09T05:57:35	38.0	1	0	0	0
900	74	CTC	CI	33.6552	-115.9901	-	157.71	26.3	2018-11-09T05:57:36	23.0	1	0	0	0
900	74	MTG	CI	33.1992	-116.6473	-	159.7	26.6	2018-11-09T05:57:36	23.0	1	0	0	0
900	74	LYP	CI	32.7033	-116.7548	-	146.27	24.4	2018-11-09T05:57:35	24.0	1	1	0	0
900	74	WES	CI	32.759	-115.7316	-	62.1	10.3	2018-11-09T05:57:36	39.0	1	1	0	0
900	74	JEM	CI	33.081	-116.5975	-	148.7	24.8	2018-11-09T05:57:35	24.0	1	0	0	0
900	74	BC3	CI	33.6551	-115.4537	-	142.78	23.8	2018-11-09T05:57:36	26.0	1	0	0	0
900	74	IMP	CI	32.9015	-115.5607	-	64.91	10.8	2018-11-09T05:57:35	38.0	1	1	0	0
900	74	DZA	CI	32.6066	-116.7748	-	145.96	24.3	2018-11-09T05:57:35	24.0	1	0	0	0
900	74	SWS	CI	32.9451	-115.7999	-	81.46	13.6	2018-11-09T05:57:36	36.0	1	0	0	0
900	74	IKP	CI	32.6501	-116.1095	-	86.65	14.4	2018-11-09T05:57:35	34.0	1	1	0	0
900	74	RXH	CI	33.1831	-115.6226	-	95.8	16.0	2018-11-09T05:57:35	32.0	1	0	0	0
900	74	HAY	CI	33.7073	-115.6389	-	151.8	25.3	2018-11-09T05:57:35	23.0	1	1	0	0
900	74	SWP	CI	32.7918	-116.0972	-	92.16	15.4	2018-11-09T05:57:35	33.0	1	0	0	0
900	74	COA	CI	32.8634	-115.1234	-	54.49	9.1	2018-11-09T05:57:36	40.0	1	1	0	0
900	74	CTW	CI	33.6773	-115.8721	-	155.42	25.9	2018-11-09T05:57:35	22.0	1	0	0	0
900	74	DRE	CI	32.8053	-115.4468	-	50.71	8.5	2018-11-09T05:57:35	40.0	1	1	0	0
900	74	NSS2	CI	33.5555	-115.9459	-	145.97	24.3	2018-11-09T05:57:36	25.0	1	0	0	0
900	74	SFX	BC	31.0376	-114.851	-	154.14	25.7	2018-11-09T05:57:34	22.0	1	1	0	0
900	74	ERR	CI	33.1165	-115.8227	-	97.99	16.3	2018-11-09T05:57:35	32.0	1	0	0	0
900	74	SLH	CI	33.1927	-116.254	-	130.62	21.8	2018-11-09T05:57:32	24.0	1	0	0	0
900	74	SJX	BC	32.0048	-115.948	-	78.73	13.1	2018-11-09T05:57:33	33.0	1	1	0	0
900	74	5272	NP	32.7081	-115.0926	-	38.68	6.4	2018-11-09T05:57:35	42.0	1	0	0	0
900	74	EMS	CI	32.7392	-114.9852	-	46.25	7.7	2018-11-09T05:57:35	41.0	1	1	0	0
900	74	OLP	CI	32.6077	-116.9302	-	160.36	26.7	2018-11-09T05:57:36	23.0	1	0	0	0
900	74	5062	NP	33.1775	-115.6156	-	94.98	15.8	2018-11-09T05:57:35	33.0	1	0	0	0
900	74	BOR	CI	33.2682	-116.4172	-	147.49	24.6	2018-11-09T05:57:35	24.0	1	0	0	0
900	74	YUH2	CI	32.6475	-115.9223	-	70.3	11.7	2018-11-09T05:57:35	37.0	1	1	0	0
900	74	CPO	CI	32.6427	-116.4851	-	120.15	20.0	2018-11-09T05:57:35	28.0	1	0	0	0
900	74	CKP	CI	33.5551	-114.8904	-	134.32	22.4	2018-11-09T05:57:35	26.0	1	0	0	0
900	74	5054	NP	32.6932	-115.3382	-	35.62	5.9	2018-11-09T05:57:35	42.0	1	1	0	0
900	74	5491	NP	32.8229	-116.5293	-	130.18	21.7	2018-11-09T05:57:35	27.0	1	0	0	0
900	74	CLI2	CI	33.1211	-115.5802	-	87.93	14.7	2018-11-09T05:57:35	34.0	1	0	0	0
900	74	CRR	CI	32.8868	-115.9692	-	88.21	14.7	2018-11-09T05:57:35	34.0	1	1	0	0
900	74	AGM	CI	32.8447	-114.7843	-	66.79	11.1	2018-11-09T05:57:35	37.0	1	0	0	0
900	74	5053	NP	32.6695	-115.4925	-	39.58	6.6	2018-11-09T05:57:35	42.0	1	1	0	0
900	74	BAR	CI	32.6801	-116.6722	-	138.16	23.0	2018-11-09T05:57:35	25.0	1	1	0	0
900	74	5444	NP	33.6346	-116.0953	-	160.3	26.7	2018-11-09T05:57:35	22.0	1	0	0	0
900	74	5375	NP	33.1557	-116.1679	-	121.99	20.3	2018-11-09T05:57:35	28.0	1	0	0	0
900	74	5058	NP	32.7517	-115.5952	-	52.7	8.8	2018-11-09T05:57:35	40.0	1	1	0	0
900	74	5271	NP	33.3526	-115.7332	-	117.15	19.5	2018-11-09T05:57:35	29.0	1	0	0	0
900	74	CBX	BC	32.3131	-116.6636	-	133.86	22.3	2018-11-09T05:57:35	26.0	1	1	0	0
900	74	5494	NP	32.9586	-116.5794	-	140.64	23.4	2018-11-09T05:57:35	25.0	1	0	0	0
900	74	GUVIX	BC	32.3029	-115.076	-	17.91	3.0	2018-11-09T05:57:33	44.0	1	1	0	0
900	74	BOM	CI	33.3646	-115.7296	-	118.25	19.7	2018-11-09T05:57:35	29.0	1	0	0	0
900	74	TKX	BC	32.5687	-116.6075	-	129.82	21.6	2018-11-09T05:57:33	24.0	1	0	0	0
900	74	UABX	BC	32.6316	-115.4447	-	33.55	5.6	2018-11-09T05:57:31	39.0	1	1	0	0
900	74	SNR	CI	32.8619	-115.436	-	56.24	9.4	2018-11-09T05:57:35	39.0	1	1	0	0
900	74	GLA	CI	33.0515	-114.8271	-	83.77	14.0	2018-11-09T05:57:35	34.0	1	1	0	0
900	74	RMX	BC	32.5535	-116.0288	-	76.28	12.7	2018-11-09T05:57:31	32.0	1	0	0	0
900	74	CPX	BC	32.4195	-115.305	-	7.21	1.2	2018-11-09T05:57:33	45.0	1	1	0	0
900	78	SLB	CI	33.4852	-115.8664	-	135.69	22.6	2018-11-09T05:57:37	28.0	1	0	0	0
900	78	MONP2	AZ	32.892	-116.4223	-	124.22	20.7	2018-11-09T05:57:33	26.0	1	0	0	0
900	78	OCP	CI	32.7475	-116.0193	-	83.41	13.9	2018-11-09T05:57:37	37.0	1	1	0	0
900	78	WMD	CI	33.0383	-115.5819	-	79.49	13.2	2018-11-09T05:57:37	37.0	1	1	0	0
900	78	COK2	CI	32.8505	-115.7284	-	69.13	11.5	2018-11-09T05:57:37	39.0	1	0	0	0
900	78	EML	CI	32.8908	-116.8457	-	160.49	26.7	2018-11-09T05:57:37	24.0	1	1	0	0
900	78	286	NP	32.9548	-115.8243	-	83.76	14.0	2018-11-09T05:57:37	36.0	1	0	0	0
900	78	SAL	CI	33.2801	-115.9858	-	121.58	20.3	2018-11-09T05:57:37	30.0	1	0	0	0
900	78	5056	NP	32.9598	-115.3202	-	64.51	10.8	2018-11-09T05:57:37	40.0	1	0	0	0
900	78	CTC	CI	33.6552	-115.9901	-	157.71	26.3	2018-11-09T05:57:38	25.0	1	0	0	0
900	78	MTG	CI	33.1992	-116.6473	-	159.7	26.6	2018-11-09T05:57:38	25.0	1	0	0	0
900	78	LYP	CI	32.7033	-116.7548	-	146.27	24.4	2018-11-09T05:57:38	27.0	1	1	0	0
900	78	WES	CI	32.759	-115.7316	-	62.1	10.3	2018-11-09T05:57:38	41.0	1	1	0	0
900	78	JEM	CI	33.081	-116.5975	-	148.7	24.8	2018-11-09T05:57:37	26.0	1	0	0	0
900	78	BC3	CI	33.6551	-115.4537	-	142.78	23.8	2018-11-09T05:57:38	28.0	1	0	0	0
