eventid	version	event lat	event lon	depth	mag	time	latu	lonu	depu	magu	timeu	lk	nTb	nSb	nT	nS	ave	rms	fitOK	splitOK	near	statrig	active	inact	nsta	percent	prcntOK	mindist	maxdist	distOK	azspan	MOK	nSOK	LOK	Tdif	tpave	pdave	TF	TOK	AZOK	AOK	Ast	alert_time
143	97	36.7344	-121.3529	8.0	4.26	2018-10-05T13:29:37.99	0.0465	0.0465	5.0	0.2	0.52	1.0	5	3	38	31	0.1065	0.0174	1	1	46	31	46	0	0	67.39	1	9.05	108.29	1	249.32	1	1	1	1.82	-0.22	-2.53	0.0	1	1	1	0	2018-10-05T13:29:58.19
143	98	36.7344	-121.3529	8.0	4.26	2018-10-05T13:29:37.99	0.0465	0.0465	5.0	0.2	0.52	1.0	5	3	39	32	0.1065	0.0174	1	1	46	32	46	0	46	69.57	1	9.05	108.29	1	249.32	1	1	1	1.82	-0.22	-2.53	0.0	1	1	1	1	2018-10-05T13:29:58.24
143	99	36.7344	-121.3529	8.0	4.26	2018-10-05T13:29:37.99	0.0465	0.0465	5.0	0.2	0.52	1.0	5	3	39	32	0.1065	0.0174	1	1	46	32	46	0	0	69.57	1	9.05	108.29	1	249.32	1	1	1	1.82	-0.22	-2.53	0.0	1	1	1	0	2018-10-05T13:29:58.31
143	100	36.7344	-121.3529	8.0	4.26	2018-10-05T13:29:37.99	0.0465	0.0465	5.0	0.2	0.52	1.0	5	3	39	32	0.1065	0.0174	1	1	46	32	46	0	0	69.57	1	9.05	108.29	1	249.32	1	1	1	1.82	-0.22	-2.53	0.0	1	1	1	0	2018-10-05T13:29:58.31
143	101	36.7344	-121.3529	8.0	4.25	2018-10-05T13:29:37.99	0.0465	0.0465	5.0	0.2	0.52	1.0	5	3	40	33	0.1065	0.0174	1	1	46	33	46	0	46	71.74	1	9.05	108.29	1	249.32	1	1	1	1.8	-0.22	-2.54	0.0	1	1	1	0	2018-10-05T13:29:58.42
143	102	36.7344	-121.3529	8.0	4.24	2018-10-05T13:29:37.99	0.0465	0.0465	5.0	0.2	0.52	1.0	5	3	41	33	0.1065	0.0174	1	1	46	33	46	0	46	71.74	1	9.05	108.29	1	249.32	1	1	1	1.78	-0.21	-2.55	0.0	1	1	1	0	2018-10-05T13:29:58.49
143	103	36.7344	-121.3529	8.0	4.24	2018-10-05T13:29:37.99	0.0465	0.0465	5.0	0.2	0.52	1.0	5	3	41	33	0.1065	0.0174	1	1	46	33	46	0	0	71.74	1	9.05	108.29	1	249.32	1	1	1	1.78	-0.21	-2.55	0.0	1	1	1	0	2018-10-05T13:29:58.67
143	104	36.7344	-121.3529	8.0	4.24	2018-10-05T13:29:37.99	0.0465	0.0465	5.0	0.2	0.52	1.0	5	3	41	33	0.1065	0.0174	1	1	46	33	46	0	0	71.74	1	9.05	108.29	1	249.32	1	1	1	1.79	-0.21	-2.55	0.0	1	1	1	0	2018-10-05T13:29:58.79
143	105	36.7344	-121.3529	8.0	4.24	2018-10-05T13:29:37.99	0.0465	0.0465	5.0	0.2	0.52	1.0	5	3	41	33	0.1065	0.0174	1	1	46	33	46	0	0	71.74	1	9.05	108.29	1	249.32	1	1	1	1.79	-0.21	-2.55	0.0	1	1	1	0	2018-10-05T13:29:58.81
143	106	36.7344	-121.3529	8.0	4.25	2018-10-05T13:29:37.99	0.0465	0.0465	5.0	0.2	0.52	1.0	5	3	41	33	0.1065	0.0174	1	1	46	33	46	0	0	71.74	1	9.05	108.29	1	249.32	1	1	1	1.78	-0.21	-2.55	0.0	1	1	1	0	2018-10-05T13:29:58.99
143	107	36.7344	-121.3529	8.0	4.25	2018-10-05T13:29:37.99	0.0465	0.0465	5.0	0.2	0.52	1.0	5	3	41	33	0.1065	0.0174	1	1	46	33	46	0	0	71.74	1	9.05	108.29	1	249.32	1	1	1	1.78	-0.21	-2.55	0.0	1	1	1	0	2018-10-05T13:29:59.23
143	108	36.7344	-121.3529	8.0	4.25	2018-10-05T13:29:37.99	0.0465	0.0465	5.0	0.2	0.52	1.0	5	3	41	33	0.1065	0.0174	1	1	46	33	46	0	0	71.74	1	9.05	108.29	1	249.32	1	1	1	1.78	-0.21	-2.55	0.0	1	1	1	1	2018-10-05T13:29:59.68
143	109	36.7344	-121.3529	8.0	4.25	2018-10-05T13:29:37.99	0.0465	0.0465	5.0	0.2	0.52	1.0	5	3	41	33	0.1065	0.0174	1	1	46	33	46	0	0	71.74	1	9.05	108.29	1	249.32	1	1	1	1.78	-0.21	-2.55	0.0	1	1	1	0	2018-10-05T13:29:59.69
143	110	36.7344	-121.3529	8.0	4.25	2018-10-05T13:29:37.99	0.0465	0.0465	5.0	0.2	0.52	1.0	5	3	42	34	0.1065	0.0174	1	1	46	34	46	0	46	73.91	1	9.05	108.29	1	249.32	1	1	1	1.78	-0.21	-2.55	0.0	1	1	1	0	2018-10-05T13:30:00.07
143	111	36.7344	-121.3529	8.0	4.25	2018-10-05T13:29:37.99	0.0465	0.0465	5.0	0.2	0.52	1.0	5	3	42	34	0.1065	0.0174	1	1	46	34	46	0	0	73.91	1	9.05	108.29	1	249.32	1	1	1	1.78	-0.21	-2.55	0.0	1	1	1	0	2018-10-05T13:30:00.23
143	112	36.7344	-121.3529	8.0	4.25	2018-10-05T13:29:37.99	0.0465	0.0465	5.0	0.2	0.52	1.0	5	3	43	35	0.1065	0.0174	1	1	46	35	46	0	46	76.09	1	9.05	108.29	1	249.32	1	1	1	1.78	-0.21	-2.55	0.0	1	1	1	0	2018-10-05T13:30:00.27
143	113	36.7344	-121.3529	8.0	4.25	2018-10-05T13:29:37.99	0.0465	0.0465	5.0	0.2	0.52	1.0	5	3	43	35	0.1065	0.0174	1	1	46	35	46	0	0	76.09	1	9.05	108.29	1	249.32	1	1	1	1.78	-0.21	-2.55	0.0	1	1	1	0	2018-10-05T13:30:00.48
143	114	36.7344	-121.3529	8.0	4.25	2018-10-05T13:29:37.99	0.0465	0.0465	5.0	0.2	0.52	1.0	5	3	43	35	0.1065	0.0174	1	1	46	35	46	0	0	76.09	1	9.05	108.29	1	249.32	1	1	1	1.78	-0.21	-2.55	0.0	1	1	1	0	2018-10-05T13:30:00.66
143	115	36.7344	-121.3529	8.0	4.25	2018-10-05T13:29:37.99	0.0465	0.0465	5.0	0.2	0.52	1.0	5	3	43	35	0.1065	0.0174	1	1	46	35	46	0	0	76.09	1	9.05	108.29	1	249.32	1	1	1	1.78	-0.21	-2.55	0.0	1	1	1	1	2018-10-05T13:30:01.24
143	116	36.7344	-121.3529	8.0	4.25	2018-10-05T13:29:37.99	0.0465	0.0465	5.0	0.2	0.52	1.0	5	3	43	35	0.1065	0.0174	1	1	46	35	46	0	0	76.09	1	9.05	108.29	1	249.32	1	1	1	1.78	-0.21	-2.55	0.0	1	1	1	0	2018-10-05T13:30:01.83
143	117	36.7344	-121.3529	8.0	4.25	2018-10-05T13:29:37.99	0.0465	0.0465	5.0	0.2	0.52	1.0	5	3	43	35	0.1065	0.0174	1	1	46	35	46	0	0	76.09	1	9.05	108.29	1	249.32	1	1	1	1.78	-0.21	-2.55	0.0	1	1	1	0	2018-10-05T13:30:01.84
143	118	36.7344	-121.3529	8.0	4.25	2018-10-05T13:29:37.99	0.0465	0.0465	5.0	0.2	0.52	1.0	5	3	43	35	0.1065	0.0174	1	1	46	35	46	0	0	76.09	1	9.05	108.29	1	249.32	1	1	1	1.78	-0.21	-2.55	0.0	1	1	1	0	2018-10-05T13:30:02.12
143	119	36.7344	-121.3529	8.0	4.25	2018-10-05T13:29:37.99	0.0465	0.0465	5.0	0.2	0.52	1.0	5	3	45	37	0.1065	0.0174	1	1	61	37	61	1	62	60.66	1	9.05	139.17	1	249.32	1	1	1	1.78	-0.21	-2.55	0.0	1	1	1	1	2018-10-05T13:30:03.90
143	120	36.7344	-121.3529	8.0	4.25	2018-10-05T13:29:37.99	0.0465	0.0465	5.0	0.2	0.52	1.0	5	3	46	38	0.1065	0.0174	1	1	61	38	61	1	62	62.3	1	9.05	139.17	1	249.32	1	1	1	1.78	-0.21	-2.55	0.0	1	1	1	0	2018-10-05T13:30:04.17
143	121	36.7344	-121.3529	8.0	4.25	2018-10-05T13:29:37.99	0.0465	0.0465	5.0	0.2	0.52	1.0	5	3	46	38	0.1065	0.0174	1	1	61	38	61	1	0	62.3	1	9.05	139.17	1	249.32	1	1	1	1.78	-0.21	-2.55	0.0	1	1	1	0	2018-10-05T13:30:04.24
143	122	36.7344	-121.3529	8.0	4.25	2018-10-05T13:29:37.99	0.0465	0.0465	5.0	0.2	0.52	1.0	5	3	47	39	0.1065	0.0174	1	1	84	39	84	3	87	46.43	1	9.05	167.79	1	268.78	1	1	1	1.78	-0.21	-2.55	0.0	1	1	1	0	2018-10-05T13:30:04.28
143	123	36.7344	-121.3529	8.0	4.25	2018-10-05T13:29:37.99	0.0465	0.0465	5.0	0.2	0.52	1.0	5	3	47	39	0.1065	0.0174	1	1	84	39	84	3	0	46.43	1	9.05	167.79	1	268.78	1	1	1	1.78	-0.21	-2.55	0.0	1	1	1	0	2018-10-05T13:30:04.68
143	124	36.7344	-121.3529	8.0	4.25	2018-10-05T13:29:37.99	0.0465	0.0465	5.0	0.2	0.52	1.0	5	3	47	39	0.1065	0.0174	1	1	84	39	84	3	0	46.43	1	9.05	167.79	1	268.78	1	1	1	1.78	-0.21	-2.55	0.0	1	1	1	1	2018-10-05T13:30:04.96
143	125	36.7344	-121.3529	8.0	4.25	2018-10-05T13:29:37.99	0.0465	0.0465	5.0	0.2	0.52	1.0	5	3	47	39	0.1065	0.0174	1	1	84	39	84	3	0	46.43	1	9.05	167.79	1	268.78	1	1	1	1.78	-0.21	-2.55	0.0	1	1	1	0	2018-10-05T13:30:05.11
143	126	36.7344	-121.3529	8.0	4.25	2018-10-05T13:29:37.99	0.0465	0.0465	5.0	0.2	0.52	1.0	5	3	47	39	0.1065	0.0174	1	1	84	39	84	3	0	46.43	1	9.05	167.79	1	268.78	1	1	1	1.78	-0.21	-2.55	0.0	1	1	1	0	2018-10-05T13:30:05.77
143	127	36.7344	-121.3529	8.0	4.25	2018-10-05T13:29:37.99	0.0465	0.0465	5.0	0.2	0.52	1.0	5	3	47	39	0.1065	0.0174	1	1	84	39	84	3	0	46.43	1	9.05	167.79	1	268.78	1	1	1	1.78	-0.21	-2.55	0.0	1	1	1	1	2018-10-05T13:30:06.15
143	128	36.7344	-121.3529	8.0	4.25	2018-10-05T13:29:37.99	0.0465	0.0465	5.0	0.2	0.52	1.0	5	3	47	39	0.1065	0.0174	1	1	84	39	84	3	0	46.43	1	9.05	167.79	1	268.78	1	1	1	1.78	-0.21	-2.55	0.0	1	1	1	0	2018-10-05T13:30:07.08
143	129	36.7344	-121.3529	8.0	4.25	2018-10-05T13:29:37.99	0.0465	0.0465	5.0	0.2	0.52	1.0	5	3	47	39	0.1065	0.0174	1	1	84	39	84	3	0	46.43	1	9.05	167.79	1	268.78	1	1	1	1.78	-0.21	-2.55	0.0	1	1	1	1	2018-10-05T13:30:08.05
143	130	36.7344	-121.3529	8.0	4.25	2018-10-05T13:29:37.99	0.0465	0.0465	5.0	0.2	0.52	1.0	5	3	48	40	0.1065	0.0174	1	1	84	40	84	3	87	47.62	1	9.05	167.79	1	268.78	1	1	1	1.78	-0.21	-2.55	0.0	1	1	1	0	2018-10-05T13:30:08.35
143	131	36.7344	-121.3529	8.0	4.25	2018-10-05T13:29:37.99	0.0465	0.0465	5.0	0.2	0.52	1.0	5	3	49	41	0.1065	0.0174	1	1	84	41	84	3	87	48.81	1	9.05	167.79	1	268.78	1	1	1	1.78	-0.21	-2.55	0.0	1	1	1	1	2018-10-05T13:30:09.15
143	132	36.7344	-121.3529	8.0	4.25	2018-10-05T13:29:37.99	0.0465	0.0465	5.0	0.2	0.52	1.0	5	3	52	43	0.1065	0.0174	1	1	98	43	98	4	102	43.88	1	9.05	192.46	1	320.85	1	1	1	1.78	-0.21	-2.55	0.0	1	1	1	0	2018-10-05T13:30:09.33
143	133	36.7344	-121.3529	8.0	4.25	2018-10-05T13:29:37.99	0.0465	0.0465	5.0	0.2	0.52	1.0	5	3	52	43	0.1065	0.0174	1	1	98	43	98	4	0	43.88	1	9.05	192.46	1	320.85	1	1	1	1.78	-0.21	-2.55	0.0	1	1	1	1	2018-10-05T13:30:10.27
143	134	36.7344	-121.3529	8.0	4.25	2018-10-05T13:29:37.99	0.0465	0.0465	5.0	0.2	0.52	1.0	5	3	52	43	0.1065	0.0174	1	1	98	43	98	4	0	43.88	1	9.05	192.46	1	320.85	1	1	1	1.78	-0.21	-2.55	0.0	1	1	1	0	2018-10-05T13:30:10.31
143	135	36.7344	-121.3529	8.0	4.25	2018-10-05T13:29:37.99	0.0465	0.0465	5.0	0.2	0.52	1.0	5	3	52	43	0.1065	0.0174	1	1	98	43	98	4	0	43.88	1	9.05	192.46	1	320.85	1	1	1	1.78	-0.21	-2.55	0.0	1	1	1	0	2018-10-05T13:30:10.90
143	136	36.7344	-121.3529	8.0	4.25	2018-10-05T13:29:37.99	0.0465	0.0465	5.0	0.2	0.52	1.0	5	3	52	43	0.1065	0.0174	1	1	98	43	98	4	0	43.88	1	9.05	192.46	1	320.85	1	1	1	1.78	-0.21	-2.55	0.0	1	1	1	0	2018-10-05T13:30:11.26
143	137	36.7344	-121.3529	8.0	4.25	2018-10-05T13:29:37.99	0.0465	0.0465	5.0	0.2	0.52	1.0	5	3	52	43	0.1065	0.0174	1	1	98	43	98	4	0	43.88	1	9.05	192.46	1	320.85	1	1	1	1.78	-0.21	-2.55	0.0	1	1	1	1	2018-10-05T13:30:11.30
143	138	36.7344	-121.3529	8.0	4.25	2018-10-05T13:29:37.99	0.0465	0.0465	5.0	0.2	0.52	1.0	5	3	53	44	0.1065	0.0174	1	1	98	44	98	4	102	44.9	1	9.05	192.46	1	320.85	1	1	1	1.78	-0.21	-2.55	0.0	1	1	1	0	2018-10-05T13:30:12.07
143	139	36.7344	-121.3529	8.0	4.25	2018-10-05T13:29:37.99	0.0465	0.0465	5.0	0.2	0.52	1.0	5	3	53	44	0.1065	0.0174	1	1	98	44	98	4	0	44.9	1	9.05	192.46	1	320.85	1	1	1	1.78	-0.21	-2.55	0.0	1	1	1	0	2018-10-05T13:30:12.14
143	140	36.7344	-121.3529	8.0	4.25	2018-10-05T13:29:37.99	0.0465	0.0465	5.0	0.2	0.52	1.0	5	3	53	44	0.1065	0.0174	1	1	98	44	98	4	0	44.9	1	9.05	192.46	1	320.85	1	1	1	1.78	-0.21	-2.55	0.0	1	1	1	0	2018-10-05T13:30:12.27
143	141	36.7344	-121.3529	8.0	4.25	2018-10-05T13:29:37.99	0.0465	0.0465	5.0	0.2	0.52	1.0	5	3	54	45	0.1065	0.0174	1	1	98	45	98	4	102	45.92	1	9.05	192.46	1	320.85	1	1	1	1.78	-0.21	-2.55	0.0	1	1	1	1	2018-10-05T13:30:12.76
143	142	36.7344	-121.3529	8.0	4.25	2018-10-05T13:29:37.99	0.0465	0.0465	5.0	0.2	0.52	1.0	5	3	54	45	0.1065	0.0174	1	1	98	45	98	4	0	45.92	1	9.05	192.46	1	320.85	1	1	1	1.78	-0.21	-2.55	0.0	1	1	1	0	2018-10-05T13:30:13.30
143	143	36.7344	-121.3529	8.0	4.25	2018-10-05T13:29:37.99	0.0465	0.0465	5.0	0.2	0.52	1.0	5	3	54	45	0.1065	0.0174	1	1	98	45	98	4	0	45.92	1	9.05	192.46	1	320.85	1	1	1	1.78	-0.21	-2.55	0.0	1	1	1	0	2018-10-05T13:30:13.32
143	144	36.7344	-121.3529	8.0	4.25	2018-10-05T13:29:37.99	0.0465	0.0465	5.0	0.2	0.52	1.0	5	3	55	45	0.1065	0.0174	1	1	98	45	98	4	102	45.92	1	9.05	192.46	1	320.85	1	1	1	1.78	-0.21	-2.55	0.0	1	1	1	1	2018-10-05T13:30:17.29
143	145	36.7344	-121.3529	8.0	4.25	2018-10-05T13:29:37.99	0.0465	0.0465	5.0	0.2	0.52	1.0	5	3	55	45	0.1065	0.0174	1	1	98	45	98	4	0	45.92	1	9.05	192.46	1	320.85	1	1	1	1.78	-0.21	-2.55	0.0	1	1	1	0	2018-10-05T13:30:17.35
143	146	36.7344	-121.3529	8.0	4.25	2018-10-05T13:29:37.99	0.0465	0.0465	5.0	0.2	0.52	1.0	5	3	56	46	0.1065	0.0174	1	1	113	46	113	6	119	40.71	1	9.05	225.15	1	322.29	1	1	1	1.78	-0.21	-2.55	0.0	1	1	1	1	2018-10-05T13:30:22.63
143	147	36.7344	-121.3529	8.0	4.25	2018-10-05T13:29:37.99	0.0465	0.0465	5.0	0.2	0.52	1.0	5	3	56	46	0.1065	0.0174	1	1	113	46	113	6	0	40.71	1	9.05	225.15	1	322.29	1	1	1	1.78	-0.21	-2.55	0.0	1	1	1	0	2018-10-05T13:30:23.60
